10400	When is it permissible in Islam to take a life?
100400	In what cases is killing a person permissible in Islam?
10401	Did the Quran mention the atom in its verses?
100401	Did the Qur’an address the topic of the atom?
10402	Did the Qur’an indicate that the Bible was distorted?
100402	Does the Quran state that the Bible has been changed?
10404	Did Jesus really die?
100404	Was there a real death of Jesus, peace be upon him?
10405	Did the Qur’an address the issue of oxygen deficiency at high altitudes?
100405	Did the Quran mention the issue of oxygen deficiency at high altitudes?
10407	Is it mentioned in the Qur’an that the Torah was distorted?
100407	Did the Qur’an indicate that there was a change in the Torah?
10408	What is the ruling on a person who renounces Islam?
100408	How is someone who leaves Islam treated?
10409	Are talking animals mentioned in the Quran?
100409	Are there stories about animal talk in the Holy Quran?
10410	Is it permissible to treat the People of the Book with kindness and gentleness?
100410	Is it permissible to deal with the People of the Book in a good and kind manner?
10411	Does every letter in the Quran remain unchanged?
100411	Is the text of the Qur’an still the same without any change?
10412	Why does Islam not treat men and women equally in testifying before the court?
100412	Why is the testimony of men and women in Islam not equal before judges?
10413	Is it permissible to take women as captives and enslave them, as some groups that falsely claim to be Muslims do?
100413	Is it permissible to enslave women and take them as captives, as some groups that have deviated from Islam do?
10414	Why do Muslims need the Sunnah in addition to the Holy Quran?
100414	Why do Muslims not rely on the Quran alone and refer to the Sunnah as well?
10415	Can there be Islam without the hadiths?
100415	Is Islam complete without relying on the Noble Hadith?
10416	Is Islam a religion that calls for peace?
100416	Can Islam be described as a religion of peace?
10417	Does Islam allow freedom of belief for those who wish to embrace Islam?
100417	Does Islam allow freedom of choice of religion and conversion to Islam?
10418	While Islam allows freedom of belief and prohibits coercion, why are those who convert to Islam not allowed to leave it freely?
100418	Why does Islam refuse to allow a person to leave the religion after entering it, even though it allows freedom of belief and no coercion?
10421	Do multiple readings of the Qur’an indicate that it has been distorted?
100421	Does the existence of different interpretations and readings of the Qur’an mean that there has been a distortion in it?
10422	What are the holy sites mentioned in the Quran?
100422	What are the holy places mentioned in the Holy Quran?
10423	Why were the abrogated verses not deleted from the Holy Quran?
100423	Why were the verses that were copied from the Quran not removed?
10425	Is our master Muhammad considered the best of the prophets?
100425	Can it be said that the Prophet Muhammad is the best of the prophets?
10426	Did the Qur’an issue a warning to believers against taking the People of the Book as allies?
100426	Does the Qur’an warn believers not to make the People of the Book their allies?
10427	How does the Qur’an encourage believers to engage in dialogue with the People of the Book?
100427	By what means did the Qur’an call upon believers to debate with the People of the Book?
101000	"When was the first time the word ""gift"" was used to refer to a bribe?"
1001000	"When was the term ""gift"" first used to describe a bribe?"
101001	"How is the word ""spirit"" mentioned in the Holy Quran in different forms?"
1001001	What are the multiple uses of the word “spirit” in the Holy Quran?
101002	What is the verse that Jarir relied on in his saying: “He neither wastes his share in this world, nor does the worldly life distract him from religion”?
1001002	From which verse did Jarir quote his saying: “He neither wastes his share in this world, nor does the worldly life distract him from religion”?
101003	From which verse did Jarir quote his saying: “And the rope of God, its strength will protect you, so do not fear its bond breaking”?
1001003	What is the noble verse that Jarir relied on in his saying: “And the rope of God, its strength will protect you, so do not fear its bond breaking”?
101004	What is the verse that agrees with what Abd al-Razzaq said on the authority of Qatada: “Convey from God, for whoever receives a verse from the Book of God has received the command of God”?
1001004	Which verse agrees with the hadith of Abd al-Razzaq on the authority of Qatada, who says: “Convey from God, for whoever receives a verse from the Book of God has received the command of God”?
101005	What verse is Ibn Kathir referring to when he says: “A king will lead him to the place of resurrection, and a king will testify against him regarding his deeds”?
1001005	Which verse relates to the hadith of Ibn Kathir that says: “An angel will lead him to the place of resurrection, and an angel will testify against him regarding his deeds”?
101006	What is the verse in the Holy Quran in which the word “death” is used to refer to sleep?
1001006	In which verse of the Holy Quran is the word “death” mentioned in the meaning of sleep?
101007	What are the verses in the Holy Quran that mention suspicion in the sense of certainty?
1001007	Where are the verses in the Qur’an in which the word “conjecture” is used to mean certainty?
101008	Is there a verse in the Holy Quran that talks about insight into people?
1001008	Did the Holy Quran refer to the insight that people possess in any of its verses?
101009	Is it mentioned in the Holy Quran that rain is used as a symbol of torment?
1001009	Does the Quran indicate that rain can be a sign of torment in any of its verses?
101010	Is rain mentioned in the Holy Quran in the sense of downpour?
1001010	Does the Qur’an refer to rain as a symbol of downpour in any of its verses?
101011	How is the revelation of prophecy defined?
1001011	What is meant by the revelation of prophecy?
101012	What is the concept of inspiration and guidance?
1001012	How can inspiration and guidance be defined?
101013	Which verse did the Messenger of God, may God bless him and grant him peace, interpret after he drew a line and showed the other paths?
1001013	What is the verse that the Messenger of God, may God bless him and grant him peace, mentioned after he drew the lines and explained their meanings?
101014	What is the verse that Ibn Abbas interpreted by saying: “It is a man sitting with people, and a woman passes by and they steal glances at her”?
1001014	Which verse relates to the interpretation of Ibn Abbas who said that a man sits with people and looks at a woman who passes by?
101015	In which verse or place is the word “fahsha” mentioned to mean stinginess?
1001015	Where is “indecency” mentioned in the Holy Quran in the sense of stinginess?
101016	Which verse relates to Ibn Abbas’ interpretation that talks about the relationship between remembering God and performing the obligatory duties?
1001016	What is the verse that Ibn Abbas interpreted by saying: “Good speech: remembrance of God, and good deeds: performing His duties”?
101017	What is the holy verse that refers to the two types of death: minor and major?
1001017	Where are the types of death mentioned in the Holy Quran, the minor type which is sleep and the major type which is the taking of the soul?
101018	What is the verse mentioned by Ibn Abbas when he said: “Repel with your patience the ignorance of those who are ignorant of you” and Ibn Kathir interpreted it as calling for kindness to those who have wronged you?
1001018	Which verse relates to the interpretation of Ibn Abbas who says: “Repel with your patience the ignorance of those who are ignorant of you,” and the interpretation of Ibn Kathir who talks about the effect of kindness on others?
101019	Which verse is related to Ibn al-Qayyim’s interpretation that talks about the preference of the noble soul over the humiliated soul?
1001019	What is the verse that Ibn al-Qayyim referred to in the book Al-Fawa’id when he said: “The noble, lofty soul is not satisfied with injustice or obscenities”?
101020	What is the verse that expresses the meaning of “If patience and certainty come together, we will inherit leadership in religion”?
1001020	Which verse in the Qur’an refers to the concept that patience and certainty lead to leadership in religion?
101021	What is the verse that reflects the meaning mentioned by Sayyid Qutb about people being proud of the truth if it is their work, but denying it if it comes from someone else?
1001021	Which verse of the Holy Quran relates to Sayyid Qutb’s interpretation of people who accept the truth when it is their own creation, but reject it if it is from others?
101022	What is the verse that refers to what Sayyid Qutb said about some people who like to be applauded and welcomed?
1001022	Which verse of the Holy Quran is related to Sayyid Qutb’s interpretation that talks about people who seek applause and welcome?
101023	What verse reflects the meaning that Sayyid Qutb mentioned about people who eat at all tables and pretend to be guardians and necessary for every group?
1001023	Which verse of the Holy Quran relates to Sayyid Qutb’s interpretation of people who show loyalty to every party and pretend to be important to all groups?
101024	Is there a text in the Qur’an that indicates the principle of “the best of things is the middle way,” as Al-Hussein bin Al-Fadl was asked?
1001024	Can you find in the Book of God anything that indicates that “the best of things are the middle ones”?
101025	Is there a text in the Book of God that indicates that “whoever is ignorant of something is hostile to it,” as Al-Hussein bin Al-Fadl was asked?
1001025	Can you mention a verse in the Quran that indicates the principle that says “Whoever is ignorant of something is hostile to it” as Hussein bin Al-Fadl was asked?
101026	Can you find a text in the Book of Allah that indicates that “whoever is good to others may be exposed to their evil” as Al-Hussein bin Al-Fadl was asked?
1001026	Is there a verse in the Qur’an that refers to the principle “Beware of the evil of those you have done good to,” as Al-Hussein bin Al-Fadl was asked?
101027	Is there anything in the Qur’an that indicates the principle that “reporting is not like seeing,” as Al-Hussein bin Al-Fadl was asked?
1001027	Can you find a verse in the Book of Allah that indicates that “experience is different from hearing” as stated in a question by Al-Hussein bin Al-Fadl?
101028	Can you find a verse in the Book of Allah that states that “movement brings blessing” as stated in a question by Al-Hussein bin Al-Fadl?
1001028	Is there anything in the Holy Quran that indicates the saying “There is blessing in movement” as Al-Hussein bin Al-Fadl was asked?
101029	"Is there a Quranic verse that expresses the principle of ""reward is of the same kind as the deed""?"
1001029	"Is there a verse in the Quran that indicates the meaning of ""as you judge, so shall you be judged""?"
101030	"Is there a Quranic verse that refers to the concept of ""He who sows shall reap""?"
1001030	Is there anything in the Quran that indicates the meaning of “sow and you will reap”?
101031	Is there a verse in the Quran that indicates the meaning of “A believer is not bitten from the same hole twice”?
1001031	Is there anything in the Qur’an that indicates that a believer does not make the same mistake twice?
101032	Is there a verse in the Holy Quran that indicates the meaning of “Whoever helps an oppressor will be oppressed”?
1001032	Is there anything in the Qur’an that indicates that someone who helps an oppressor may be afflicted with his oppression?
101033	Is there anything in the Qur’an that indicates that every action has someone who pays attention to it and monitors it?
1001033	Is there a verse in the Quran that indicates the meaning of “for every fallen woman there is a gleaner”?
101034	Is there a verse in the Holy Quran that refers to the meaning of “the edges are the paths of the nobles”?
1001034	Is there anything in the Qur’an that indicates the idea that “the parties are the intention and purpose of the nobles”?
101035	Is there a verse in the Quran that refers to the concept that “everyone has observers or listeners”?
1001035	Is there anything in the Holy Quran that indicates the meaning of “the two ears have ears”?
101036	Why does God grant sustenance to the unbelievers despite their disbelief in Him and His messengers?
1001036	Why does God provide for the unbelievers despite their disbelief in Him and His prophets?
101037	Is there anything in the Qur’an that indicates that patience in the face of harm from one’s neighbour is rewarded?
1001037	Is there a verse in the Holy Quran that indicates the meaning of “Whoever is patient with his neighbor, Allah will give him his home”?
101038	Is there anything in the Qur’an that indicates that lawful sustenance comes with effort and hard work, while unlawful sustenance comes without effort?
1001038	Is there a verse in the Holy Quran that indicates the meaning of “The lawful comes to you only as sustenance, and the unlawful comes to you in abundance”?
101039	Is there anything in the Qur’an that indicates that people who choose falsehood cooperate with each other?
1001039	"Is there a verse in the Holy Quran that indicates the meaning of ""People are brothers in falsehood""?"
101040	Is there anything in the Qur’an that indicates that angels drive away devils when they come?
1001040	Is there a verse in the Holy Quran that indicates the meaning of “When the angels are present, the devils flee”?
101041	Is there anything in the Quran that indicates that something forbidden is more attractive to people?
1001041	"Is there a verse in the Holy Quran that indicates the meaning of ""the forbidden is desired""?"
101042	Is there a verse in the Holy Quran that indicates the meaning of “Whoever does not bring almond oil should bring its firewood”?
1001042	Is there anything in the Qur’an that indicates that someone who does not bring something good will have to rely on less valuable alternatives?
101043	Is there anything in the Qur’an that indicates that the eyes of dignity are preferred and honored over others?
1001043	Is there a verse in the Holy Quran that indicates the meaning of “the honor of one eye honors a thousand eyes”?
101044	Is there a verse in the Holy Quran that states that “good news comes from a good man, and bad news comes from a bad man”?
1001044	Is there anything in the Quran that indicates that a good person brings good news, while a bad person brings bad news?
101045	Is there a verse in the Holy Quran that indicates the meaning of “And when the nights are clear, turbidity occurs”?
1001045	Is there anything in the Qur’an that indicates that quiet periods may be followed by negative events or problems?
101046	Is there anything in the Qur’an that indicates the importance of choosing a companion before embarking on any path or endeavor?
1001046	Is there a verse in the Holy Quran that refers to the meaning of “companion before the road”?
101047	Is there anything in the Qur’an that indicates that a person must take responsibility for his actions and blame no one but himself?
1001047	"Is there a verse in the Holy Quran that indicates the meaning of ""Blame no one but yourself""?"
101048	Is there anything in the Qur’an that indicates that people resemble their fathers in behavior or characteristics?
1001048	"Is there a verse in the Holy Quran that refers to the meaning of ""people are like their fathers""?"
101049	Is there a verse in the Holy Quran that indicates the meaning of “the misfortunes of one people are benefits for another”?
1001049	Is there anything in the Qur’an that indicates that the misfortunes of some people may turn into benefits for others?
101050	Is there anything in the Qur’an that indicates that those who plan to harm others will fall into the same fate they have planned for them?
1001050	Is there a verse in the Holy Quran that indicates the meaning of “Whoever digs a hole or a well for his brother will fall into it”?
101051	Does Islam encourage marriage?
1001051	Is marriage desirable in Islam?
101052	What are the criteria or standards mentioned in the Qur’an?
1001052	What are the standards mentioned in the Holy Quran?
101053	What are the words related to mathematical operations mentioned in the Qur’an?
1001053	What are the words for mathematical operations mentioned in the Holy Quran?
101054	What are the trends mentioned in the Holy Quran?
1001054	What trends are mentioned in the Quran?
101055	Different classifications of the soul mentioned in the Qur’an
1001055	What are the types of soul mentioned in the Holy Quran?
101056	What is the verse in which the two mosques are mentioned?
1001056	Where do we find the verse that refers to the two mosques in the Holy Quran?
101057	What is the only verse in the Holy Quran that begins with the letter Dhad?
1001057	Which verse in the Holy Quran is the only one that begins with the letter Dhad?
101058	What was the first thing revealed in the Holy Quran?
1001058	What do you consider to be the first thing revealed in the Quran?
101059	What valleys are mentioned in the Quran?
1001059	What are the valleys mentioned in the Holy Quran?
101060	How many safes are there in hell?
1001060	What is the number mentioned for the Hell vaults?
101061	What is the verse that mentions the largest number of the beautiful names of Allah?
1001061	Where do we find the verse that contains the largest number of the beautiful names of Allah?
101062	What trees are mentioned in the Qur’an as trees of Paradise?
1001062	What are the trees of Paradise mentioned in the Holy Quran?
101063	What are the names mentioned in the Qur’an for gods worshipped other than God?
1001063	What are the gods that were worshipped besides God and mentioned in the Holy Quran?
101064	Where do we find the verse that confirms that the Prophet Muhammad, may God bless him and grant him peace, is the last of the prophets?
1001064	What is the verse that indicates that our master Muhammad, may God bless him and grant him peace, is the Seal of the Prophets?
101065	Is bread mentioned in the Holy Quran?
1001065	Is bread, known in the Egyptian colloquial dialect as “aish,” mentioned in the texts of the Qur’an?
101066	Is marriage a path to wealth and gives the individual the strength to face the challenges of poverty?
1001066	Is marriage a means of getting rich and providing a person with the strength to help him overcome the causes of poverty?
101067	Did the Holy Quran refer to righteous offspring?
1001067	Does the Qur’an address the issue of righteous offspring?
101068	Did the Quran refer to the strong relationship between spouses?
1001068	Did the Quran mention the strength of the bond between spouses?
101069	Does the Qur’an discuss the qualities that are preferable in a wife?
1001069	Did the Qur’an indicate the desirable qualities in a wife?
101070	Does the Qur’an indicate the characteristics that are preferred for a husband to have?
1001070	Does the Quran mention the desirable qualities in a husband?
101071	Did God forbid marriage to people who practice polytheism?
1001071	Is marriage to a polytheist man or woman forbidden in Islam?
101072	Is there anything in the Book of God that indicates that it is permissible to marry the wife of an adopted son if he separates from her or divorces her?
1001072	What is the evidence from the Holy Quran that it is permissible for an adopted son’s wife to marry after her divorce or separation?
101073	In Islam, dowry is considered a gift and has no specific limit, depending on each person’s ability and circumstances. Which verse mentions this meaning?
1001073	In Islamic law, the dowry is considered a gift and a donation and has no specific amount, as people differ in wealth and poverty. What is the verse that indicates this?
101074	Did the Holy Quran call women to education and learning?
1001074	Does the Qur’an encourage women to acquire knowledge and teach others?
101075	Al-Tabari says in his interpretation that the dowry is considered a necessary gift and an obligation, so if women are satisfied with some of the dowry, then it should be taken. What are the verses in which the dowry is mentioned?
1001075	According to Al-Tabari’s interpretation, the dowry is an obligatory gift, and women have the right to receive it. What are the verses that talk about the dowry in the Quran?
101076	Does Islamic law prohibit marrying two sisters?
1001076	Did God Almighty prohibit marriage to two sisters at the same time?
101077	Does Islam oblige a man to provide for his wife and children?
1001077	Did God make it obligatory for a man to provide for his wife and children?
101078	Who are the female categories prohibited due to marriage relationships?
1001078	Who are the women who are forbidden to a man because of marriage?
101079	The text indicates that men have a degree of guardianship over women due to the intellect and wisdom God has given them, and the duties of earning and spending that they are burdened with. Is there a verse in the Qur’an that indicates this?
1001079	Men are attributed a degree of guardianship over women due to the intellect and management ability God has given them, in addition to the responsibilities of earning and spending. Is there evidence for this in the Holy Quran?
101080	How did Allah explain in the Holy Quran how, when and where a man can have intercourse with his wife, in the context of talking about cultivation and offspring, emphasizing that this should be in her vagina and not her anus, and that the wife should be pure from menstruation? What are the verses that refer to this matter?
1001080	How did God explain in His Holy Book when, how and where a man should approach his wife, indicating that the place is the place for the offspring, and that it should be in her vagina and not her anus, and that it should be when she is pure from menstruation. What are the verses that address this topic?
101081	Does the Qur’an distinguish itself in its call for kindness and righteousness towards mothers more than towards fathers?
1001081	Did the Qur’an give mothers a greater status in terms of kindness and righteousness than fathers?
101082	The spending mentioned in the Qur’an is generally understood to be charity, except for one verse which indicates that it refers to the dowry, which is also a charity that God has honored women with. What verse refers to this?
1001082	Spending in the Quran is often understood as charity, but there is one verse that refers to the dowry, a type of charity that God gives to women. What is that verse?
101083	What does the expiation for Zihar state in the Holy Quran?
1001083	What is the expiation for Zihar as mentioned in the Book of God Almighty?
101084	Is it permissible to hint to a woman that you want to marry her?
1001084	Is it acceptable to refer to a woman as someone you would like to marry?
101085	Can men be fair to women, despite their keenness to do so?
1001085	Can men achieve justice among women even if they have a strong desire to do so?
101086	Does the Qur’an mention how to deal with a woman if she mistreats her husband, insists on her position, and goes too far in her behavior?
1001086	Does the Qur’an address the treatment of a woman who mistreats her husband, sticks to her opinion, and crosses the line?
101087	Did God Almighty make it clear that it is not permissible to delay or prevent marriage if the man is capable of it?
1001087	Did God Almighty warn against delaying or abstaining from marriage if a man is able to do so?
101088	Hijab is obligatory for all believing women, and it is a basic religious obligation, as the daughters and wives of the Prophet are considered role models for other women. The legitimate jilbab must cover adornments, clothing, and all parts of the body. Hijab is not imposed to restrict Muslim women, but rather it is an honor, a tribute, and a protection for them, and it protects society from corruption and the spread of immorality. So what are the texts related to hijab?
1001088	Hijab is obligatory for all believing women and is a religious duty that must be fulfilled. The daughters and wives of the Prophet are role models for women. The Islamic jilbab must cover all adornments, clothing, and body parts. Hijab is not meant to restrict Muslim women, but rather to honor them and protect society from corruption and immorality. So what are the texts related to hijab?
101089	Are there any texts in the Qur’an that indicate that marriage is a sacred partnership between spouses?
1001089	Does the Book of God contain any evidence that marriage represents a sacred relationship between the two parties involved?
101090	Does the Qur’an contain any indication that marriage is a sacred relationship between spouses?
1001090	Does the Book of God contain evidence that marriage is considered a sacred partnership between two parties?
101091	Is there a waiting period for a divorced woman before consummation of the marriage?
1001091	Does Sharia law stipulate that a divorced woman must observe a waiting period before the marriage is completed?
101092	What is a man’s obligation towards his ex-wife if she gives birth to their child and agrees to breastfeed him, and what is the verse that indicates this?
1001092	What should a man do if his ex-wife gives birth to their child and decides to breastfeed him, and what is the holy verse that speaks about this matter?
101093	Which verse in the Qur’an indicates the prohibition of marrying a woman in her waiting period during her waiting period and shows the invalidity of this contract?
1001093	What is the holy verse that states that it is not permissible to contract a marriage contract with a woman during the waiting period, and explains the invalidity of this marriage?
101094	What is the verse that states that a woman who is divorced before consummation of the marriage is entitled to half of the dowry if it has been specified?
1001094	Which verse of the Qur’an indicates that a woman who is divorced before consummation of the marriage takes half of the dowry if the dowry has been mentioned?
101095	Which verse states that a woman in iddah must remain in her husband's house and is not allowed to go out even if her husband agrees to it? What is the ruling of Sharia in this regard?
1001095	Which verse indicates that the woman in iddah must remain in her husband’s house and not leave even with his permission, and what is the legal ruling related to that?
101096	What is the legal ruling if a man decides to end his marriage and move to marry another woman? Is he allowed to ask his wife to return part of her dowry after consummating the marriage?
1001096	What are the legal rulings regarding a man’s desire to divorce and marry a new woman? Does he have the right to recover any part of his wife’s dowry after the marital relationship has taken place?
101097	What is the specific waiting period for a pregnant woman if her husband gets divorced or dies?
1001097	What is the waiting period that a pregnant wife must observe in the event of her divorce or the death of her husband?
101098	What is the waiting period for a woman whose husband died and she is not pregnant?
1001098	What is the waiting period that a woman whose husband has died must observe if she is not pregnant?
101099	What is the period of time that an unconsummated wife must abide by after the death of her husband?
1001099	What is the waiting period for a wife whose husband has not consummated the marriage with her upon his death?
101100	What is the waiting period that a wife who has been consummated with by her husband and who is still menstruating must observe?
1001100	What is the waiting period for a wife who has been consummated with if she is one of the women who are still menstruating?
101101	How long is the waiting period for a divorced woman who is not menstruating?
1001101	What is the waiting period that a divorced woman who does not menstruate must follow?
101102	Women's guile is mentioned in three places in the Quran, twice by Prophet Joseph and once by Al-Aziz. What are the verses that relate to this?
1001102	Women’s guile is mentioned in three places in the Qur’an, twice by Joseph, peace be upon him, and once by Al-Aziz. What are the verses that refer to this description?
101103	What verse states that a Muslim should not show distress or depression when a girl is born?
1001103	What is the holy verse that warns Muslims against denouncing daughters’ offspring or receiving them with an unwelcoming facial expression?
101104	How does the Holy Quran show justice between men and women in rewards and recompense for deeds, and what indicates the necessity of sincerity in work for God Almighty?
1001104	How does the Qur’an demonstrate equality between men and women in reward and recompense for deeds, and what is the indication that highlights the importance of sincerity in work for God Almighty?
101105	What is the evidence from the Holy Quran that confirms that Islam treats men and women equally in human value, and that they were created from one soul without any difference in origin and nature?
1001105	What are the verses that indicate that Islam equates men and women in their human value, and that they were created from one soul without discrimination in origin and nature?
101106	What is the verse that consists of three words and contains everything that the message includes?
1001106	What is the verse that consists of three words and includes everything related to the message?
101107	In one of the surahs, God swore by eleven consecutive oaths. This arrangement does not exist in the Qur’an in any other form. What are the verses that indicate this?
1001107	In one of the chapters of the Qur’an, God swore eleven consecutive oaths, and there is no such sequence in the rest of the Qur’an. So what are these verses?
101108	Is there a verse in the Qur’an that contains news, a request, proof, negation, confirmation, good news, warning, promise, and threat?
1001108	Is there a Quranic verse that combines news and a request, in addition to affirmation and negation, confirmation, good news, warning, promise, and threat?
101109	What is the verse that is characterized by the types of eloquence and combines eloquence with the absence of ugliness and complexity, and which is mentioned to contain twenty types of rhetoric?
1001109	What is the verse that shows the diversity of rhetoric, as it is characterized by eloquence and is free of structural defects, and it is said that it contains twenty types of rhetoric?
101110	What is the verse that contains two commands, two prohibitions, two pieces of news, and two pieces of good news?
1001110	Which verse includes two commands and two prohibitions, in addition to two pieces of news and two pieces of good news?
101111	It was mentioned in the book “Al-Itqan” by Al-Suyuti that an Arab prostrated himself when he heard this verse and said: “I prostrated myself because of the eloquence of these words.” So what is the noble verse that affected him and made him prostrate himself because of its eloquence?
1001111	According to Al-Suyuti’s “Al-Itqan”, an Arab prostrated himself when he heard this verse and said: “I prostrated myself for the eloquence of this speech.” What is the verse that moved his feelings and made him prostrate himself for its eloquence?
101112	In two verses of the Qur’an, the conjunction “or” is repeated eleven times in each of them, and there is no dissonance or repetition of meanings, and this is considered one of the miracles of the Qur’an. What are the surah and two verses in question?
1001112	In two verses of the Qur’an, the conjunction “or” is repeated eleven times in each verse, without any strangeness or dissonance. This shows the rhetorical miracle of the Qur’an. What are the surah and verses that contain this repetition?
101113	In one of the chapters of the Qur’an, the word “lawla” was repeated seven times within seven verses, and there was no dissonance or repetition in the meanings, and this reflects the miracle of the Qur’an. What is the chapter and what are the verses?
1001113	In one of the chapters of the Qur’an, the word “lawla” was mentioned seven times in seven verses, without any strangeness or dissonance in the meanings appearing. This is considered one of the rhetorical miracles of the Qur’an. So what are the chapters and verses concerned?
101114	In a brief and expressive verse, Allah Almighty described the wine of Paradise, explaining all the disadvantages associated with wine in this world, such as headaches, loss of reason, and running out of money, and stated that the people of Paradise will never experience that. What is this verse?
1001114	In an eloquent and concise verse, Allah the Almighty described the wine of the people of Paradise, clarifying all the disadvantages of wine in this worldly life, such as headaches, loss of consciousness, and running out of money, and he explained that the people of Paradise will not be affected by any of that. What is the intended verse?
101115	The verse has been described as containing an order, a prohibition, a statement, a call, a description, a naming, destruction, preservation, happiness and misery. It narrates stories that if the eloquence and brevity it contains were explained, pens would run dry. Books have been written about its eloquence. In “Al-Aja’ib” by Al-Karmani, the opponents pointed out the inability of humans to produce something like this verse after searching all the speech of Arabs and non-Arabs, and they did not find anything similar to it in terms of grandeur and beauty. So what is this noble verse?
1001115	It has been said about the verse that it includes many things such as command, prohibition and information, and it contains exquisite beauty in wording, eloquence and brevity. The writings have confirmed its eloquence. It was also mentioned in “Al-Aja’ib” by Al-Karmani that the opponents agreed that humans cannot produce anything like it after searching all the speech of Arabs and non-Arabs. So what is this verse?
101116	There is a noble verse consisting of four words that shows everything that God brought forth from the earth as sustenance and provision for people, such as grass, trees, grain, fruit, straw, firewood, clothing, fire and salt, as fire comes from sticks and salt comes from water. So what is this verse?
1001116	What is the verse that consists of four words, and refers to everything that God brought forth from the earth as food and provision for man, including grass, trees, grain, fruit, straw, firewood, clothing, fire, and salt?
101117	There is a noble verse from the Quran that indicates Allah’s power, mercy and oneness. If the appearance of the fruit was related to water and soil, then the tastes and smells should not differ, and there should be no difference in the same type if it grows in the same place. But Allah is the Kind, the All-Knowing. So what is this noble verse?
1001117	Which verse of the Qur’an expresses the power, mercy and oneness of God, because if the appearance of the fruit depended on water and soil, there should be no difference in tastes and smells, but this indicates the creation of the Gracious, the All-Knowing. So what is this verse?
101118	There is no Ha after Ha in the Holy Quran except in two places. What are they?
1001118	There are no two places in the Holy Quran that contain consecutive Ha’s. What are they?
101119	What is the only verse in the Qur’an in which the letter (Gha) is repeated without any break?
1001119	What is the holy verse that includes the letter (Gha) followed by the letter (Gha) without any barrier?
101120	There are no two Kaafs in the Holy Quran that come in one word without any letter separating them, except in two places. What are they?
1001120	In the Book of God, there are no two adjacent Kaafs in one word without a letter between them except in two places. What are they?
101121	What is the verse that contains sixteen meems?
1001121	Which verse of the Holy Quran contains sixteen meems?
101122	What is the verse that contains thirty-three meems?
1001122	Which verse in the Quran contains thirty-three meems?
101123	Al-Kisa’i was asked about the number of verses that begin with the letter Sheen, and he answered: Four verses. What are these verses?
1001123	When Al-Kisa’i was asked about the number of Qur’anic verses that begin with the letter Sheen, he said that they are four. What are they?
101124	Al-Kisa’i was asked about the number of verses that end with the letter “shin”, and he answered: Two. What are they?
1001124	How many verses end with the letter Sheen, according to Al-Kisa’i’s answer, he said: Two. What are they?
101125	Ibn Mujahid was asked about the number of places where (except for delusion) is mentioned in the Qur’an, and he answered: In four places. What are they?
1001125	How many times is (except for delusion) mentioned in the Quran according to Ibn Mujahid? He answered that it is in four places, so what are they?
101126	What is the verse that contains seventeen places for the name of God, some of which are apparent and some of which are hidden?
1001126	Which verse of the Qur’an contains seventeen places in which the name of God appears, in some of which it is hidden?
101127	Surah Al-Ma'idah is Madani except for one verse that was revealed in Mecca on the Day of Arafah during the Farewell Pilgrimage. What is this verse?
1001127	What is the only verse in Surat Al-Ma'idah that was revealed in Mecca on the Day of Arafah during the Farewell Pilgrimage?
101128	What is the verse that was revealed in Usfan?
1001128	Which verse of the Holy Quran was revealed in the Asfan area?
101129	What is the noble verse that was revealed to the Prophet, may God bless him and grant him peace, in Mina during the Farewell Pilgrimage?
1001129	Which verse of the Qur’an was revealed to the Messenger in Mina during the Farewell Pilgrimage?
101130	What is the verse that was revealed once, and was accompanied by twenty thousand angels?
1001130	Which verse of the Qur’an was revealed once and was accompanied by a procession of twenty thousand angels?
101131	What is the Qur’anic text that was revealed to the Messenger of God, may God bless him and grant him peace, in the Hamra al-Asad region after the Battle of Uhud?
1001131	What is the verse that was revealed to the Messenger of God, may God bless him and grant him peace, in the Hamra al-Asad area after the Battle of Uhud?
101132	What is the verse that was revealed at Al-Hudaibiyah during the peace treaty of the Prophet Muhammad, may God bless him and grant him peace, with the people of Mecca, when he ordered Ali to write (In the name of God, the Most Gracious, the Most Merciful), and Suhayl ibn Amr responded that he did not know the Most Gracious, the Most Merciful, and indicated that if he had known that the Prophet was the Messenger of God, he would have followed him, so God revealed a verse, what is it?
1001132	What is the Qur’anic Surah that was revealed in Al-Hudaybiyyah when the Prophet Muhammad, may God bless him and grant him peace, made peace with the Quraysh, where he said to Ali: Write (In the name of God, the Most Gracious, the Most Merciful), and when Suhayl ibn Amr said that he did not know the Most Gracious, the Most Merciful, so what is this verse that was revealed from God?
101133	According to what Al-Mawardi said in Surat An-Nisa, it is Madani except for one verse that was revealed in Mecca regarding Uthman bin Talha when the Prophet Muhammad, may God bless him and grant him peace, wanted to take the keys of the Kaaba from him and give them to Al-Abbas. What is that verse?
1001133	Al-Mawardi mentioned in Surat An-Nisa that this Surah is Madani, except for a verse that was revealed in Mecca related to Uthman bin Talha when the Prophet, may God bless him and grant him peace, wanted to receive the keys to the Kaaba to hand them over to Al-Abbas. So what is the verse in question?
101134	What is the tree that is described as cursed in the Quran?
1001134	What is the tree that is mentioned as cursed in the Quran?
101135	Is there a verse in the Quran that refers to two mosques?
1001135	Is there a verse in the Quran that talks about two mosques?
101136	What is the weakest verse mentioned in the Holy Quran?
1001136	What is the weakest verse mentioned in the Holy Quran?
101137	What are the rivers mentioned in the Qur’an but have no water?
